id,price
0,3069.17
1,5393.39
2,9428.17
3,3914.95
4,1658.11
5,6027.36
6,4996.01
7,4233.98
8,5100.35
9,17031.78
10,4392.9
11,901.69
12,3239.9
13,1580.57
14,2389.44
15,1177.49
16,1454.08
17,3969.38
18,4198.29
19,895.02
20,2183.3
21,5147.43
22,4486.3
23,596.91
24,15865.58
25,1107.77
26,566.23
27,970.64
28,1645.26
29,932.69
30,10010.41
31,521.77
32,4002.66
33,747.69
34,615.76
35,2310.83
36,6264.275
37,2732.16
38,2867.59
39,657.6
40,515.72
41,9214.2
42,937.02
43,1906.36
44,10336.17
45,2159.69
46,1010.85
47,826.32
48,1181.14
49,2904.87
50,610.03
51,4660.82
52,3000.9
53,7243.21
54,5677.77
55,2170.33
56,8911.47
57,2658.06
58,4534.04
59,3142.94
60,1255.77
61,511.51
62,7152.2
63,1239.0
64,8794.63
65,17371.01
66,902.85
67,12423.94
68,5314.16
69,9098.55
70,452.05
71,670.06
72,904.28
73,1307.96
74,5272.84
75,1853.85
76,8375.39
77,13939.53
78,2941.49
79,6649.09
80,10976.32
81,2121.4
82,13308.99
83,6318.19
84,930.98
85,7453.45
86,1020.37
87,12078.64
88,7713.11
89,15212.84
90,4886.63
91,1331.25
92,1002.44
93,829.76
94,18236.72
95,497.16
96,14813.83
97,15221.46
98,12702.02
99,764.0
100,2602.9
101,734.12
102,653.51
103,465.32
104,1055.68
105,1620.63
106,1336.56
107,806.84
108,1142.89
109,752.02
110,598.77
111,1001.43
112,1805.94
113,1704.04
114,1367.08
115,5303.78
116,5371.35
117,16248.83
118,465.54
119,17337.95
120,1308.94
121,1689.25
122,1153.37
123,528.83
124,676.88
125,1288.0
126,1091.8
127,13192.03
128,5315.51
129,5228.76
130,6488.47
131,3449.84
132,6999.71
133,1031.95
134,3626.64
135,1040.53
136,582.05
137,7220.76
138,561.67
139,4314.14
140,838.14
141,971.26
142,3619.95
143,3958.3
144,711.945
145,6200.09
146,16696.65
147,5330.7
148,2653.04
149,1904.45
150,2417.21
151,1704.9
152,12585.23
153,2901.78
154,695.68
155,14194.41
156,3681.89
157,2990.69
158,3852.62
159,851.69
160,7631.95
161,9418.3
162,640.66
163,727.52
164,5536.28
165,11256.65
166,3393.33
167,4421.09
168,3482.96
169,12041.04
170,712.33
171,1671.86
172,4763.16
173,2094.31
174,6387.39
175,1786.93
176,4278.38
177,3311.11
178,2541.85
179,3445.53
180,3527.42
181,1574.58
182,953.63
183,1657.81
184,680.12
185,4208.13
186,908.33
187,886.64
188,491.43
189,1840.25
190,2383.54
191,761.53
192,886.73
193,6475.07
194,3906.23
195,2651.36
196,628.96
197,13066.76
198,563.19
199,9257.56
200,10701.05
201,6734.96
202,638.05
203,772.65
204,6357.27
205,3526.29
206,595.895
207,3040.19
208,982.74
209,8330.74
210,2744.64
211,6534.29
212,11267.22
213,449.74
214,1248.46
215,883.15
216,2547.12
217,2623.71
218,1089.87
219,1091.6
220,2449.61
221,2158.95
222,9023.62
223,1045.41
224,1214.55
225,4469.59
226,3595.3
227,1980.79
228,6404.54
229,1891.05
230,5009.67
231,1565.12
232,1184.37
233,1612.2
234,1008.86
235,8295.97
236,1232.44
237,986.23
238,4108.99
239,8469.11
240,6093.37
241,946.98
242,14969.1
243,4530.13
244,495.94
245,1088.53
246,2417.39
247,7248.09
248,11430.39
249,5482.85
250,5647.48
251,1579.43
252,2854.92
253,4534.24
254,5225.07
255,1227.14
256,672.86
257,1905.33
258,886.47
259,15262.25
260,6285.11
261,4615.7
262,1831.9
263,3857.33
264,811.6
265,2121.38
266,8830.63
267,1772.64
268,1036.63
269,8726.93
270,7463.36
271,779.1
272,4370.0
273,5241.96
274,511.14
275,905.85
276,6090.71
277,548.81
278,6563.69
279,8508.77
280,1652.71
281,2632.27
282,3898.43
283,9230.09
284,8937.77
285,11382.27
286,5206.94
287,15904.47
288,1727.41
289,5965.46
290,408.81
291,8624.18
292,17749.62
293,929.66
294,7945.35
295,1738.17
296,2307.4
297,715.13
298,463.3
299,5577.38
300,1979.79
301,1245.61
302,3537.9
303,6092.57
304,5995.36
305,8375.52
306,1079.81
307,1138.1
308,1721.23
309,2292.67
310,1960.97
311,410.64
312,6585.17
313,5094.84
314,2394.37
315,9747.42
316,700.4
317,1045.37
318,953.2
319,8056.98
320,4636.49
321,555.18
322,452.64
323,521.0
324,988.04
325,5602.72
326,1664.15
327,1874.62
328,6585.29
329,643.02
330,17540.71
331,2327.4
332,797.02
333,8487.96
334,3174.06
335,1980.75
336,15935.05
337,911.69
338,902.3
339,6213.84
340,586.73
341,1663.72
342,744.0
343,4630.01
344,4471.34
345,1775.07
346,706.66
347,2493.31
348,4994.8
349,894.08
350,3253.54
351,483.99
352,2636.08
353,1972.05
354,640.39
355,1437.43
356,702.12
357,11859.05
358,1514.57
359,557.41
360,1071.46
361,8255.51
362,609.48
363,9148.44
364,3879.01
365,741.37
366,633.87
367,4479.71
368,1734.64
369,658.865
370,619.72
371,791.85
372,6938.1
373,969.55
374,430.92
375,837.65
376,670.23
377,4077.99
378,2707.54
379,597.78
380,4256.63
381,494.19
382,708.73
383,9217.6
384,1161.98
385,837.9
386,15455.7
387,12596.63
388,888.4
389,749.62
390,2643.82
391,967.53
392,8759.65
393,586.1
394,1966.67
395,4803.19
396,865.56
397,2012.79
398,1027.27
399,2257.73
400,4785.6
401,641.42
402,2394.37
403,9082.96
