id,price
0,2843.455719899048
1,5514.994625148109
2,9888.074485814102
3,3961.3408209553872
4,1620.1948368526953
5,6108.903257591648
6,4833.925258690112
7,4302.127579392368
8,5243.006890285924
9,15581.5153348135
10,4532.247479275802
11,792.1630567425169
12,3038.248927694626
13,1602.5265570842148
14,2538.5561169057087
15,1200.8465021994762
16,1565.9932754460185
17,4026.5340020622893
18,4132.885472110837
19,873.701152203789
20,2158.852657739637
21,5185.561141991298
22,4154.9692189695415
23,625.7712043622877
24,15517.860754252297
25,1212.5159441737399
26,646.3618745340867
27,1047.6718606556208
28,1630.338818201427
29,917.9903315201581
30,10066.452831831186
31,586.7179807724599
32,4044.600653827633
33,734.5818315826106
34,682.2744926960809
35,2502.105851244913
36,6228.099841648282
37,2455.4193851945843
38,2869.7210578557306
39,683.2187074617465
40,505.6160816083915
41,9144.994314262729
42,872.921302443995
43,1747.884079820146
44,9904.600022359595
45,2495.7409248398585
46,971.1142237380861
47,841.690466406541
48,1211.2855004956164
49,2904.50057088132
50,630.758557858894
51,4572.828311293154
52,2871.380931867094
53,6977.4650877237655
54,5530.857608909514
55,2185.9028311161665
56,8812.252375326874
57,2370.5655785751674
58,4364.371424068292
59,2811.1824299141904
60,1210.1308816615706
61,530.3330380950172
62,6937.016512535278
63,1158.961473881246
64,8555.07543650715
65,17695.734083399388
66,895.4861603547839
67,10448.564687653798
68,5545.544371743919
69,9650.661865435592
70,444.50736345298714
71,669.2190347143409
72,839.6200590771114
73,1283.0267740109107
74,5166.24334328148
75,1938.356829900366
76,8735.027720947766
77,14497.038779372377
78,2730.470024105439
79,6494.948431197794
80,10934.410296202763
81,2021.0787147090364
82,14613.041485547283
83,6705.63369307952
84,870.6731041738308
85,7845.741868369483
86,984.5043368037238
87,12858.4247159137
88,8195.395074119377
89,15359.546970648975
90,4944.410223410795
91,1322.6844993332024
92,953.2355245040008
93,867.1051299992014
94,9102.28616810745
95,449.1294310167414
96,14703.531114775582
97,14769.836500185085
98,12894.653952440938
99,676.9722712685508
100,2393.323274367786
101,763.359202476857
102,707.6996842966187
103,477.12696573862377
104,1062.3523739539635
105,1713.6255581715898
106,1333.2032749288005
107,766.297880255486
108,1085.4649182758885
109,681.8759073900119
110,633.3271378296773
111,1075.5868483807305
112,1785.6167481551472
113,1694.6804560451806
114,1472.1209777878043
115,5140.215464011024
116,5168.3772654575605
117,13623.701431115142
118,478.15072967549486
119,13835.160317043445
120,1381.5866193050158
121,1666.0266740761724
122,1108.0289114374891
123,538.8690511913179
124,718.4459704158173
125,1483.7595527703925
126,1145.6951762108633
127,13226.492550796258
128,5494.170910639885
129,5181.833737173288
130,6471.507902319227
131,3458.176360613348
132,6688.577489793674
133,1071.0222198682357
134,3425.43538517864
135,1080.531466958745
136,626.2144932882447
137,7129.929955191884
138,547.9263210678597
139,4340.319723078735
140,856.1578244247568
141,846.7965582504372
142,3466.8201571396185
143,4261.969635418513
144,756.4539252030182
145,6128.866461499591
146,15655.293607251415
147,5189.824953223161
148,2635.5105023525225
149,1923.002198299147
150,2604.4430676259913
151,1728.0684467939586
152,11603.631901565908
153,2730.7132451465873
154,649.9062627294034
155,13382.5666836298
